event_id,session_id,user_id,event_time,page,event_type,product_id,traffic_source,browser,device_id
ab96b29b-7514-4fac-8d81-59053b4dbee6,S002467,U00120,2025-10-03 09:47:01.390338,Cart,add_to_cart,P0146,Google,Safari,D1
d7b1ca0b-e6bd-4aa7-935d-c1de8f9a9ca6,S002467,U00120,2025-10-03 09:51:18.390338,Checkout,checkout_start,,Google,Safari,D1
75650da9-8714-4094-9b3b-5f315966fd94,S002468,U00894,2025-10-04 01:05:18.390338,Homepage,page_view,,Email,Edge,D1
d119dccc-c82d-46f8-a1ba-915007f98157,S002468,U00894,2025-10-04 01:10:16.390338,Product,product_view,P0113,Email,Edge,D1
68cb9540-8d69-49ee-a0c6-87e80df29760,S002468,U00894,2025-10-04 01:14:26.390338,Checkout,checkout_start,,Email,Edge,D1
58933bc6-cec0-4555-b438-65f04b30c59e,S002469,U01462,2025-10-04 02:10:30.390338,Homepage,page_view,,Google,Safari,D1
a00e3e0f-5d48-4d7e-9143-ad5978cc99fe,S002469,U01462,2025-10-04 02:17:59.390338,Product,product_view,P0027,Google,Safari,D1
72e73e9d-cdfa-4f01-9f9e-85b04c482c93,S002469,U01462,2025-10-04 02:27:33.390338,Checkout,checkout_start,,Google,Safari,D1
686e1941-a5d5-4c19-87cf-f788c824f6e6,S002469,U01462,2025-10-04 02:32:52.390338,Purchase,purchase,P0125,Google,Safari,D1
b6125e01-1631-4ed6-8a8c-390d721abe3b,S002470,U01134,2025-10-03 15:15:48.390338,Homepage,page_view,,Facebook,Chrome,D2
bfa0598f-f306-4549-a13a-cf7724dad700,S002470,U01134,2025-10-03 15:20:52.390338,Checkout,checkout_start,,Facebook,Chrome,D2
e3e98625-3709-4823-b436-d42f08fe5dec,S002471,U01540,2025-10-03 08:56:55.390338,Homepage,page_view,,Organic,Chrome,D3
bbbc535f-d224-4aec-b6c4-f06a7c8a4804,S002471,U01540,2025-10-03 08:59:56.390338,Product,product_view,P0042,Organic,Chrome,D3
62be97e1-d08a-4ac4-8652-9b46d5f73eb4,S002471,U01540,2025-10-03 09:06:28.390338,Cart,add_to_cart,P0003,Organic,Chrome,D3
60a41dde-2121-4034-8afb-010b764e6b81,S002472,U00544,2025-10-03 11:03:24.390338,Homepage,page_view,,Email,Firefox,D2
fff6b230-0484-4d6c-b716-785cf67f6302,S002472,U00544,2025-10-03 11:12:26.390338,Product,product_view,P0121,Email,Firefox,D2
23a9c770-3fd0-4c0e-b3ab-aea30f80645e,S002472,U00544,2025-10-03 11:16:38.390338,Cart,add_to_cart,P0077,Email,Firefox,D2
662d3b42-6279-495d-b2af-eba6e4566101,S002473,U01987,2025-10-04 01:26:17.390338,Homepage,page_view,,Google,Edge,D1
cd884a55-1cfb-437d-8232-606b0a106623,S002473,U01987,2025-10-04 01:32:28.390338,Product,product_view,P0073,Google,Edge,D1
d6195555-449b-4d3d-902c-168292cd78e3,S002474,U00910,2025-10-03 20:30:32.390338,Homepage,page_view,,Google,Chrome,D1
93e3ddb1-05a4-423c-8430-f3c8916aa1b1,S002474,U00910,2025-10-03 20:34:38.390338,Product,product_view,P0025,Google,Chrome,D1
11025dfb-ad33-42ab-b98a-dc8e28ed7ef4,S002475,U01278,2025-10-03 19:05:54.390338,Homepage,page_view,,Google,Edge,D2
2b31fc17-1ea9-4d81-a2a2-27060112b63d,S002475,U01278,2025-10-03 19:06:39.390338,Product,product_view,P0186,Google,Edge,D2
e4056435-64cd-4d68-a7fb-36e49d551093,S002475,U01278,2025-10-03 19:10:08.390338,Checkout,checkout_start,,Google,Edge,D2
0d0917c3-c7b1-476a-ac02-34efd9bf8d2f,S002476,U00511,2025-10-03 18:40:26.390338,Homepage,page_view,,Organic,Safari,D3
8d5933b9-0beb-4862-b378-cdc2dd93cfbe,S002477,U00948,2025-10-03 21:50:18.390338,Homepage,page_view,,Direct,Safari,D1
40b14193-e164-4a13-831a-8ba8a5b54161,S002477,U00948,2025-10-03 21:57:46.390338,Product,product_view,P0107,Direct,Safari,D1
05d9bd36-313c-4e58-bf4a-b387a8e3f430,S002477,U00948,2025-10-03 21:58:33.390338,Checkout,checkout_start,,Direct,Safari,D1
b4d6a062-791b-4d33-8a6d-d28df2e58a87,S002478,U01863,2025-10-03 12:04:44.390338,Homepage,page_view,,Google,Safari,D1
bfeb8a29-2558-4663-ab9d-77be0dd2f79f,S002478,U01863,2025-10-03 12:14:27.390338,Product,product_view,P0131,Google,Safari,D1
6d3ad529-7572-4a88-a880-31e347b3b7a5,S002478,U01863,2025-10-03 12:19:42.390338,Cart,add_to_cart,P0012,Google,Safari,D1
cf82378c-d71e-43c0-b6bd-b5b9785e7f01,S002479,U01566,2025-10-03 09:40:08.390338,Homepage,page_view,,Facebook,Safari,D1
684af91b-b33c-4771-bcd1-a41ec147b3af,S002479,U01566,2025-10-03 09:45:48.390338,Cart,add_to_cart,P0165,Facebook,Safari,D1
ce035455-3a22-48d9-80d8-1478e07a89e0,S002480,U01161,2025-10-03 20:52:46.390338,Homepage,page_view,,Direct,Safari,D2
d2638669-8a98-4232-8e4f-0171f9bf06a9,S002480,U01161,2025-10-03 20:59:38.390338,Product,product_view,P0005,Direct,Safari,D2
89a114b0-ec6a-468f-b0ce-8a997e7ff280,S002480,U01161,2025-10-03 21:00:49.390338,Cart,add_to_cart,P0044,Direct,Safari,D2
6c841ad7-efe7-426a-abbd-a83a7ede9304,S002481,U00897,2025-10-04 01:42:57.390338,Homepage,page_view,,Organic,Firefox,D2
d788413a-0428-437e-aafa-df325c5a0439,S002481,U00897,2025-10-04 01:45:27.390338,Product,product_view,P0192,Organic,Firefox,D2
09d4ae62-d77a-472d-8056-f18c237a2c26,S002481,U00897,2025-10-04 01:50:23.390338,Cart,add_to_cart,P0099,Organic,Firefox,D2
c647d86c-51d2-4d77-9a6c-435fd9b62c08,S002481,U00897,2025-10-04 01:54:15.390338,Checkout,checkout_start,,Organic,Firefox,D2
40d501b8-ff50-4ffe-904e-cd519abc7d75,S002481,U00897,2025-10-04 01:55:53.390338,Purchase,purchase,P0158,Organic,Firefox,D2
e38e0408-dc4f-43b3-b020-26998c365a0b,S002482,U01709,2025-10-03 05:26:39.390338,Homepage,page_view,,Organic,Chrome,D2
a9a69e72-ef65-4d95-86cf-cb177caa3dad,S002482,U01709,2025-10-03 05:29:15.390338,Product,product_view,P0094,Organic,Chrome,D2
66672b40-7e50-4b11-b857-12d95c97a1fd,S002482,U01709,2025-10-03 05:36:46.390338,Cart,add_to_cart,P0142,Organic,Chrome,D2
43f5a0e7-95bb-465a-a157-55e67798ef9b,S002483,U01981,2025-10-03 22:07:17.390338,Homepage,page_view,,Email,Chrome,D1
96e273c3-cae0-43b7-b48c-a5afb17c6aaa,S002483,U01981,2025-10-03 22:12:04.390338,Product,product_view,P0054,Email,Chrome,D1
761e83d8-fba7-40b8-b1a1-7235ebcd84fa,S002483,U01981,2025-10-03 22:18:23.390338,Cart,add_to_cart,P0095,Email,Chrome,D1
03962b7b-63b8-47a9-a7d6-ff9530d2573a,S002484,U01309,2025-10-04 01:12:27.390338,Homepage,page_view,,Google,Firefox,D1
fab995b1-46f5-4970-a2fe-b45747415615,S002484,U01309,2025-10-04 01:15:13.390338,Product,product_view,P0047,Google,Firefox,D1
6a48d8d3-fd3b-45f6-be5d-fe14a86fe3e8,S002484,U01309,2025-10-04 01:24:24.390338,Cart,add_to_cart,P0104,Google,Firefox,D1
33607526-aef9-4bf3-8313-dd162db77462,S002485,U00523,2025-10-03 16:35:20.390338,Homepage,page_view,,Email,Firefox,D1
7fc99e7c-1378-40d5-83ed-506b98403c8b,S002485,U00523,2025-10-03 16:44:46.390338,Product,product_view,P0154,Email,Firefox,D1
6cf196b9-5177-4ea7-a09b-8666ed6d6c2f,S002485,U00523,2025-10-03 16:49:51.390338,Checkout,checkout_start,,Email,Firefox,D1
1caddf5e-dccb-4ad5-bf1d-95457c03289e,S002486,U00282,2025-10-04 03:23:42.390338,Homepage,page_view,,Direct,Chrome,D1
b7d4f2c8-f534-438b-90be-7c82b939840f,S002486,U00282,2025-10-04 03:33:07.390338,Product,product_view,P0170,Direct,Chrome,D1
cc48acc7-305a-46d2-8e7a-88d71f4bae28,S002487,U01822,2025-10-03 21:09:10.390338,Homepage,page_view,,Organic,Safari,D1
ea42da7e-8d1f-4d8d-9e08-b1b7bbac8517,S002487,U01822,2025-10-03 21:16:33.390338,Product,product_view,P0140,Organic,Safari,D1
214ef1b4-8b37-4e10-9d9e-8620dbb45700,S002487,U01822,2025-10-03 21:20:40.390338,Cart,add_to_cart,P0177,Organic,Safari,D1
3b12720f-ecad-47af-93b7-9d586e8e5727,S002488,U01715,2025-10-03 08:04:39.390338,Homepage,page_view,,Direct,Chrome,D1
bbbe7a8e-5e96-4cc1-b3ed-a0666910fcdd,S002488,U01715,2025-10-03 08:08:46.390338,Product,product_view,P0106,Direct,Chrome,D1
7558901a-0c3c-4404-b69f-cf5a5cb95d5c,S002488,U01715,2025-10-03 08:18:39.390338,Cart,add_to_cart,P0155,Direct,Chrome,D1
ee5d92d1-017e-4761-afd4-89909dfcfa4c,S002489,U01732,2025-10-03 08:15:52.390338,Homepage,page_view,,Facebook,Firefox,D1
a3270fc6-f2fa-47c1-bce4-810f07d0b6ec,S002489,U01732,2025-10-03 08:16:59.390338,Product,product_view,P0038,Facebook,Firefox,D1
f8928561-5b96-4a3a-ac5d-524ce26fc84f,S002489,U01732,2025-10-03 08:24:05.390338,Checkout,checkout_start,,Facebook,Firefox,D1
36c0af23-7a1f-4408-bf95-baaa830b0c56,S002490,U00210,2025-10-03 20:31:04.390338,Homepage,page_view,,Google,Firefox,D1
5ac88440-f3a9-4354-9bed-9d4f77aca026,S002490,U00210,2025-10-03 20:39:59.390338,Product,product_view,P0168,Google,Firefox,D1
1210773f-dc1d-42d1-8523-47a72f9fa3b8,S002490,U00210,2025-10-03 20:43:52.390338,Cart,add_to_cart,P0104,Google,Firefox,D1
84a45cd8-e591-4463-b17b-0af5698a13ea,S002491,U00395,2025-10-03 22:40:43.390338,Homepage,page_view,,Organic,Firefox,D2
9908e40a-3a2d-4594-86ca-7ae8fc6d5578,S002491,U00395,2025-10-03 22:43:10.390338,Cart,add_to_cart,P0127,Organic,Firefox,D2
057a9296-45de-467a-9780-4f45cb1632e8,S002491,U00395,2025-10-03 22:48:30.390338,Purchase,purchase,P0157,Organic,Firefox,D2
89694c98-7c56-44a5-bf78-8f1c8f4d807e,S002492,U00143,2025-10-03 17:13:53.390338,Homepage,page_view,,Facebook,Firefox,D2
bc27493b-1451-431d-aa1d-e5c8d4db2f56,S002492,U00143,2025-10-03 17:16:07.390338,Product,product_view,P0036,Facebook,Firefox,D2
6e0b3da7-132f-4880-b4d9-f69a6c184b05,S002493,U01518,2025-10-03 11:27:23.390338,Homepage,page_view,,Google,Chrome,D1
b6247423-4566-4229-aa7c-faf7fb1e3679,S002494,U00424,2025-10-03 11:22:42.390338,Homepage,page_view,,Email,Firefox,D2
5d0e95b1-f28a-47be-a11b-3181cd3f6fea,S002495,U01530,2025-10-03 23:54:39.390338,Homepage,page_view,,Facebook,Safari,D2
6a2c9359-11ca-48a3-9ce9-7c57d13eb039,S002495,U01530,2025-10-03 23:55:57.390338,Product,product_view,P0042,Facebook,Safari,D2
bbca182a-38c0-4cee-8fc4-11b7a3d648d4,S002495,U01530,2025-10-03 23:57:07.390338,Cart,add_to_cart,P0017,Facebook,Safari,D2
62bb3500-d53a-4fe2-b1af-4cdde5c0c58b,S002495,U01530,2025-10-04 00:01:01.390338,Checkout,checkout_start,,Facebook,Safari,D2
7578071b-db86-4447-8229-44a2de06a0ad,S002496,U01240,2025-10-03 15:49:45.390338,Homepage,page_view,,Direct,Chrome,D3
48b39a3c-7dcb-4bba-b47d-f186448f3bab,S002496,U01240,2025-10-03 15:54:16.390338,Product,product_view,P0004,Direct,Chrome,D3
fcc5dfc0-64bd-4f0d-b8e5-eb8f30a2b172,S002496,U01240,2025-10-03 16:04:02.390338,Purchase,purchase,P0134,Direct,Chrome,D3
0cffcf3e-1751-42e1-8e60-869e4e62727b,S002497,U00013,2025-10-03 07:55:02.390338,Homepage,page_view,,Organic,Safari,D3
a3264b29-1162-4b11-a4ad-77c102e77a91,S002497,U00013,2025-10-03 08:04:13.390338,Product,product_view,P0174,Organic,Safari,D3
7c015071-c50e-4058-a228-511238ae80a4,S002498,U01791,2025-10-03 21:29:02.390338,Homepage,page_view,,Facebook,Edge,D1
e56d76d9-1511-4db0-9f8e-086b12c9d993,S002498,U01791,2025-10-03 21:38:04.390338,Product,product_view,P0012,Facebook,Edge,D1
c7f4dcfd-5ced-404e-a759-b730a325f41a,S002498,U01791,2025-10-03 21:39:17.390338,Checkout,checkout_start,,Facebook,Edge,D1
b80e7d59-80b5-45af-a6b8-9da01775acd1,S002499,U01035,2025-10-03 04:36:24.390338,Homepage,page_view,,Email,Firefox,D3
d5e9d3ee-dc40-4a30-8d2d-6c94af646840,S002499,U01035,2025-10-03 04:42:30.390338,Product,product_view,P0166,Email,Firefox,D3
f1e9e091-958d-4ed5-b787-90df9f9858d0,S002499,U01035,2025-10-03 04:43:58.390338,Cart,add_to_cart,P0155,Email,Firefox,D3
fa18bc5d-438d-4645-8a18-ca223f29a54f,S002499,U01035,2025-10-03 04:45:20.390338,Checkout,checkout_start,,Email,Firefox,D3
e8950806-9b31-480f-9c6c-cf1032cf2506,S002500,U01406,2025-10-03 12:39:06.390338,Homepage,page_view,,Direct,Safari,D3
41c34399-bcf2-43e3-b626-5a1939a96e4b,S002500,U01406,2025-10-03 12:44:18.390338,Product,product_view,P0114,Direct,Safari,D3
bce457b5-a0e2-4aba-97e6-138329b0a423,S002500,U01406,2025-10-03 12:46:56.390338,Checkout,checkout_start,,Direct,Safari,D3
6056ca19-0f8a-42b5-af34-205e215171a3,S002501,U00287,2025-10-03 06:49:30.390338,Homepage,page_view,,Email,Chrome,D1
9b6b2370-5e18-44f5-997a-41c412465310,S002501,U00287,2025-10-03 06:53:18.390338,Cart,add_to_cart,P0085,Email,Chrome,D1
5be0f68a-80dd-4d49-a8b1-ad69abd489a2,S002502,U00231,2025-10-03 15:07:45.390338,Homepage,page_view,,Google,Chrome,D1
0e10c183-fa5c-42f0-ac2b-b5743ef656ee,S002502,U00231,2025-10-03 15:08:46.390338,Product,product_view,P0017,Google,Chrome,D1
e2237c21-a0f5-42d6-88ec-7ac368a5d236,S002502,U00231,2025-10-03 15:18:03.390338,Cart,add_to_cart,P0063,Google,Chrome,D1
043daa21-cfa4-4607-858f-88f88b555e71,S002503,U00649,2025-10-03 22:18:42.390338,Homepage,page_view,,Email,Chrome,D1
bce015d1-ff33-43d1-a627-1083c62c5023,S002503,U00649,2025-10-03 22:19:13.390338,Product,product_view,P0186,Email,Chrome,D1
ac4f6f73-359d-4932-b7e9-df4a1936a781,S002503,U00649,2025-10-03 22:20:06.390338,Cart,add_to_cart,P0162,Email,Chrome,D1
53c80061-39bc-44eb-b513-78b74394d598,S002504,U00123,2025-10-03 07:47:48.390338,Homepage,page_view,,Organic,Safari,D1
e38056ea-7ae8-4efc-948c-549b8c303288,S002504,U00123,2025-10-03 07:51:44.390338,Product,product_view,P0186,Organic,Safari,D1
3335a4ce-a0e4-4b54-8856-361dcc34e089,S002504,U00123,2025-10-03 08:00:24.390338,Cart,add_to_cart,P0197,Organic,Safari,D1
5648e1bb-76e9-4774-8e02-1431370798a8,S002504,U00123,2025-10-03 08:02:31.390338,Checkout,checkout_start,,Organic,Safari,D1
bc0e6c8e-5fb6-4174-89aa-2e877b55fe30,S002505,U00388,2025-10-03 15:14:20.390338,Homepage,page_view,,Direct,Safari,D3
f445773a-e0f5-4872-858c-5c5057d0197b,S002505,U00388,2025-10-03 15:18:01.390338,Product,product_view,P0074,Direct,Safari,D3
a0fb5310-453a-4a73-a55a-3c28838ea797,S002506,U00329,2025-10-03 14:17:01.390338,Homepage,page_view,,Email,Edge,D1
7cf98bdd-8695-4bbe-84fb-2c89a18bc0bc,S002506,U00329,2025-10-03 14:17:36.390338,Product,product_view,P0081,Email,Edge,D1
107340eb-809b-4c11-9bbb-86f4d84dada6,S002506,U00329,2025-10-03 14:22:17.390338,Cart,add_to_cart,P0197,Email,Edge,D1
464baecf-d014-4d55-bca6-171d8738b854,S002507,U01797,2025-10-03 10:08:06.390338,Homepage,page_view,,Facebook,Firefox,D1
4a33eebc-2cad-4d4a-9fcb-deb221ae2528,S002507,U01797,2025-10-03 10:09:39.390338,Product,product_view,P0147,Facebook,Firefox,D1
bc9ca57c-f790-42f0-a9e5-8605e769399d,S002507,U01797,2025-10-03 10:11:03.390338,Checkout,checkout_start,,Facebook,Firefox,D1
5a242759-5ed8-488d-ac3f-bebdc5576a82,S002508,U00025,2025-10-03 12:31:10.390338,Homepage,page_view,,Email,Firefox,D2
28d873b4-4ade-4cf7-8338-5fdfa98167d9,S002508,U00025,2025-10-03 12:33:41.390338,Product,product_view,P0044,Email,Firefox,D2
4de73e7f-bd10-4c37-8bac-e9b8bb92d34e,S002508,U00025,2025-10-03 12:36:05.390338,Cart,add_to_cart,P0096,Email,Firefox,D2
ae0b37f5-14c2-458c-bcdb-460af7482cd1,S002508,U00025,2025-10-03 12:41:57.390338,Checkout,checkout_start,,Email,Firefox,D2
33e49376-4f6b-48c0-a21a-ab319d26561e,S002509,U00455,2025-10-03 16:15:52.390338,Homepage,page_view,,Google,Chrome,D2
8afcf491-d68c-42f7-b577-573ea3bf62bc,S002509,U00455,2025-10-03 16:20:20.390338,Cart,add_to_cart,P0120,Google,Chrome,D2
ba0646d4-ded0-4c02-b990-ddc63552cee4,S002509,U00455,2025-10-03 16:24:11.390338,Checkout,checkout_start,,Google,Chrome,D2
343571fe-c9f4-4a68-a80f-4fe1cb7728b3,S002510,U00391,2025-10-03 08:07:03.390338,Homepage,page_view,,Facebook,Edge,D3
57e89cac-7f30-4483-9b43-fad7474659cd,S002510,U00391,2025-10-03 08:15:35.390338,Cart,add_to_cart,P0026,Facebook,Edge,D3
970c8244-c6ed-4d18-96c6-8a77d7c98938,S002510,U00391,2025-10-03 08:24:03.390338,Checkout,checkout_start,,Facebook,Edge,D3
06f99ef6-a403-43d2-b11c-c4f6b0445e32,S002511,U00585,2025-10-03 22:00:37.390338,Homepage,page_view,,Facebook,Firefox,D1
4d86064c-0dc5-4ed2-b61d-b2f8b01dab9b,S002511,U00585,2025-10-03 22:05:39.390338,Cart,add_to_cart,P0097,Facebook,Firefox,D1
cdb03e5d-a853-4a6a-8d8d-f98253783cb8,S002512,U00685,2025-10-03 23:07:32.390338,Homepage,page_view,,Google,Edge,D1
33ac1e39-3bc4-4aac-bd28-7751108fd843,S002512,U00685,2025-10-03 23:16:54.390338,Product,product_view,P0070,Google,Edge,D1
0a0c1f04-527d-4285-9efd-d7e6dd65f306,S002512,U00685,2025-10-03 23:24:05.390338,Cart,add_to_cart,P0024,Google,Edge,D1
28436c4b-f4af-4505-9abf-0ad6191d8fe8,S002512,U00685,2025-10-03 23:28:59.390338,Checkout,checkout_start,,Google,Edge,D1
c037da07-d003-4c84-97f5-204d6c29678a,S002512,U00685,2025-10-03 23:32:23.390338,Purchase,purchase,P0106,Google,Edge,D1
8819eb27-fb12-40c0-9d3f-b4a12167466c,S002513,U01968,2025-10-03 23:32:43.390338,Homepage,page_view,,Direct,Chrome,D2
69f10ed0-e7af-471b-bc19-666a748cf5c1,S002513,U01968,2025-10-03 23:37:07.390338,Product,product_view,P0045,Direct,Chrome,D2
347612b5-ae62-41ef-bcfb-f0a40ceb4c02,S002514,U01167,2025-10-04 09:27:12.390338,Homepage,page_view,,Direct,Chrome,D3
5f8b6ba6-99fe-4388-9efe-4e6a5c644eb5,S002515,U01647,2025-10-04 09:27:53.390338,Homepage,page_view,,Email,Chrome,D2
77774f22-c83d-472a-b2e4-0ebba7ba96e2,S002515,U01647,2025-10-04 09:30:29.390338,Checkout,checkout_start,,Email,Chrome,D2
ea324bbe-615e-4307-9963-97d9223e0dfe,S002516,U00440,2025-10-04 19:59:53.390338,Homepage,page_view,,Organic,Chrome,D1
b19c318e-4854-41b8-80e2-df2682d14849,S002516,U00440,2025-10-04 20:07:30.390338,Product,product_view,P0053,Organic,Chrome,D1
f81f86ee-eb49-49be-ba95-007d6355d8dc,S002516,U00440,2025-10-04 20:12:57.390338,Cart,add_to_cart,P0166,Organic,Chrome,D1
4ce41819-6fe8-400b-9102-840dd76b1e12,S002517,U01371,2025-10-04 20:43:24.390338,Homepage,page_view,,Facebook,Firefox,D3
d9a1b89f-638f-4bae-b2c1-a05aa519a029,S002517,U01371,2025-10-04 20:43:56.390338,Product,product_view,P0128,Facebook,Firefox,D3
147d9b2f-34a4-48eb-b722-036cd9bc7877,S002517,U01371,2025-10-04 20:45:27.390338,Cart,add_to_cart,P0109,Facebook,Firefox,D3
fca72fd7-d4d1-476b-83d3-4ecc38c950ee,S002518,U00248,2025-10-04 18:20:26.390338,Homepage,page_view,,Email,Edge,D2
fa8c2fcd-87e3-436f-9c65-b81edfac850a,S002518,U00248,2025-10-04 18:26:08.390338,Product,product_view,P0011,Email,Edge,D2
95b2d6ea-390f-4ac4-9bcd-bba80519964b,S002518,U00248,2025-10-04 18:26:52.390338,Checkout,checkout_start,,Email,Edge,D2
bbf6c170-9263-4daa-89ad-1f44abf14d8f,S002519,U00970,2025-10-04 23:35:41.390338,Homepage,page_view,,Direct,Firefox,D3
3b1038cf-cfc4-4add-9faa-255dceee1350,S002519,U00970,2025-10-04 23:43:19.390338,Product,product_view,P0136,Direct,Firefox,D3
8ce882f2-6a83-485e-821f-a45189fa90d2,S002519,U00970,2025-10-04 23:48:52.390338,Cart,add_to_cart,P0156,Direct,Firefox,D3
5608f3de-9589-4d20-bcc4-c55d66f98dc4,S002519,U00970,2025-10-04 23:50:17.390338,Checkout,checkout_start,,Direct,Firefox,D3
92d8b297-9881-4967-89f9-ed20d25092d4,S002520,U00356,2025-10-04 08:01:56.390338,Homepage,page_view,,Google,Edge,D1
2f00ef3e-255b-49c5-8f3a-6ecfb41df2c9,S002520,U00356,2025-10-04 08:09:47.390338,Product,product_view,P0143,Google,Edge,D1
b9a5ce30-d033-447b-825b-303d33c19022,S002520,U00356,2025-10-04 08:11:16.390338,Checkout,checkout_start,,Google,Edge,D1
4c241203-6f3f-4012-a8a5-98deff642d17,S002521,U01158,2025-10-04 12:41:30.390338,Homepage,page_view,,Google,Safari,D2
7279ab53-cf6d-4a4c-99b3-967f661fe353,S002521,U01158,2025-10-04 12:47:36.390338,Product,product_view,P0088,Google,Safari,D2
1c1d9a92-d42f-4bd5-94d7-bc07ba6fba45,S002522,U01264,2025-10-05 01:06:03.390338,Homepage,page_view,,Direct,Chrome,D3
2c39f503-77fd-4199-8b97-478784560481,S002522,U01264,2025-10-05 01:15:40.390338,Cart,add_to_cart,P0016,Direct,Chrome,D3
0e555398-b0ae-4e2c-9acd-e79972b20e6f,S002522,U01264,2025-10-05 01:24:18.390338,Purchase,purchase,P0135,Direct,Chrome,D3
c63dbe27-4c62-44c6-92f3-8a0611342b34,S002523,U00413,2025-10-04 09:10:30.390338,Homepage,page_view,,Email,Edge,D3
c6fe14af-c9c4-4989-b4fb-9235c2a4f8cf,S002523,U00413,2025-10-04 09:18:10.390338,Cart,add_to_cart,P0105,Email,Edge,D3
957351cb-c924-4679-91e6-cad3e5b58313,S002523,U00413,2025-10-04 09:20:23.390338,Purchase,purchase,P0142,Email,Edge,D3
776408f0-3596-47c0-a243-cc17408ce9f4,S002524,U00547,2025-10-04 16:05:00.390338,Homepage,page_view,,Direct,Safari,D1
4e2f076f-d4c6-4ef6-9b6a-8cb445e98aa9,S002524,U00547,2025-10-04 16:07:36.390338,Product,product_view,P0028,Direct,Safari,D1
b3da6864-e512-4a23-8923-c23b23ecd0c2,S002525,U01943,2025-10-04 22:52:47.390338,Homepage,page_view,,Facebook,Safari,D1
5ae804c0-d4de-4828-a3f7-1d3892ed2c3b,S002525,U01943,2025-10-04 22:56:19.390338,Product,product_view,P0069,Facebook,Safari,D1
e9d83655-3090-408b-a4de-5762c479d0d8,S002525,U01943,2025-10-04 23:03:27.390338,Cart,add_to_cart,P0015,Facebook,Safari,D1
51f5ea41-591b-4d0b-ac06-ebe5a291e8e3,S002526,U00616,2025-10-04 19:01:06.390338,Homepage,page_view,,Direct,Chrome,D2
2f6ffc0b-a8a8-45b8-9a14-f912420344a2,S002526,U00616,2025-10-04 19:02:21.390338,Product,product_view,P0160,Direct,Chrome,D2
1db32f2c-7eee-47c2-bf1a-e15a0483508e,S002526,U00616,2025-10-04 19:08:29.390338,Checkout,checkout_start,,Direct,Chrome,D2
2c5e541a-16eb-47f6-8a03-17136fa8942f,S002526,U00616,2025-10-04 19:16:32.390338,Purchase,purchase,P0122,Direct,Chrome,D2
0bf38eca-6787-442c-815c-04c47bd6228a,S002527,U00227,2025-10-05 02:25:14.390338,Homepage,page_view,,Facebook,Firefox,D2
f91bb2b0-1aba-4b54-a144-45f965b0b7b7,S002527,U00227,2025-10-05 02:26:24.390338,Product,product_view,P0136,Facebook,Firefox,D2
ae3422d4-8f19-4742-b09c-39bc288070fe,S002527,U00227,2025-10-05 02:33:20.390338,Cart,add_to_cart,P0028,Facebook,Firefox,D2
2c7e1aa9-31be-4653-b971-c8845e9dd031,S002528,U01798,2025-10-04 08:09:18.390338,Homepage,page_view,,Facebook,Chrome,D2
e07df398-c5da-40b2-9660-9012ae237f87,S002528,U01798,2025-10-04 08:14:00.390338,Product,product_view,P0161,Facebook,Chrome,D2
9ebaa3da-8f96-4462-a79a-7feb47d1ac6c,S002528,U01798,2025-10-04 08:21:04.390338,Cart,add_to_cart,P0163,Facebook,Chrome,D2
c185fea9-e751-48a3-9fa2-330668600979,S002529,U00395,2025-10-04 06:43:09.390338,Homepage,page_view,,Organic,Firefox,D2
441b8bfc-08ae-4237-a41b-a1f52b12a98d,S002529,U00395,2025-10-04 06:48:10.390338,Product,product_view,P0093,Organic,Firefox,D2
f46195d0-abcd-48bb-8c71-3228c3a6310a,S002529,U00395,2025-10-04 06:56:22.390338,Cart,add_to_cart,P0014,Organic,Firefox,D2
4860bd5f-3bbc-4367-b2a4-f49311d2ba8d,S002530,U01517,2025-10-04 11:29:35.390338,Homepage,page_view,,Email,Safari,D2
37602ccb-3bfb-485e-a026-288e7d4eaeaf,S002530,U01517,2025-10-04 11:33:18.390338,Product,product_view,P0132,Email,Safari,D2
62978d21-a9c7-4213-a700-e0cf0921fd86,S002530,U01517,2025-10-04 11:41:13.390338,Cart,add_to_cart,P0181,Email,Safari,D2
6065689c-3d03-49b7-9edb-58afabb93fc1,S002531,U00563,2025-10-04 06:40:32.390338,Homepage,page_view,,Google,Safari,D1
7414068f-18e0-4b23-853e-65abb8db529e,S002531,U00563,2025-10-04 06:43:58.390338,Cart,add_to_cart,P0145,Google,Safari,D1
fdd8860d-c059-49a0-8ea0-0be0de4288aa,S002531,U00563,2025-10-04 06:45:07.390338,Checkout,checkout_start,,Google,Safari,D1
ae830e38-a929-4a61-9cd3-624acb98b118,S002532,U00513,2025-10-04 06:04:15.390338,Homepage,page_view,,Email,Safari,D2
7e7eba19-639f-4541-adc2-22be69c1fb0c,S002532,U00513,2025-10-04 06:12:51.390338,Product,product_view,P0042,Email,Safari,D2
5c9f424b-adc1-45ef-bf85-d5720cb8ae79,S002532,U00513,2025-10-04 06:21:18.390338,Cart,add_to_cart,P0041,Email,Safari,D2
c9e99c6d-350e-4357-acbc-bb63fe8ca5ff,S002532,U00513,2025-10-04 06:30:17.390338,Checkout,checkout_start,,Email,Safari,D2
9d88aa27-7cb2-4a52-997b-02d33752c7ab,S002533,U01408,2025-10-04 22:56:26.390338,Homepage,page_view,,Facebook,Firefox,D2
